GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
73;2940;4.098;0;3;2
74;2963;4.098;0;2;3
74;2964;4.098;0;2;1
74;2970;4.098;0;4;3
74;2992;4.098;0;5;3
74;2993;4.098;0;8;2
75;3008;4.098;0;4;2
75;3020;4.098;0;2;2
75;3021;4.098;0;3;3
75;3026;4.098;0;5;3
76;3053;4.098;0;2;3
76;3062;4.098;0;4;2
76;3072;4.098;0;2;3
76;3076;4.098;0;1;2
77;3081;4.098;0;1;2
77;3091;4.098;0;2;2
78;3126;4.098;0;2;3
78;3147;4.09;-0.008;4;3
79;3173;4.09;-0.004;4;2
79;3187;4.09;0;3;2
79;3200;4.098;0;1;3
80;3201;4.09;0;2;1
80;3225;4.098;0;1;3
80;3231;4.09;0;2;2
80;3234;4.087;-0.003;4;2
81;3255;4.085;-0.003;4;3
81;3263;4.087;0;3;1
81;3266;4.087;0;3;1
82;3292;3.973;-0.115;4;3
82;3300;4.085;0;2;3
82;3312;4.085;0;3;2
83;3326;4.085;0;1;3
83;3331;4.085;0;2;3
83;3338;3.973;0;4;3
83;3341;3.973;0;3;2
83;3357;3.989;0.016;2;3
84;3365;4.085;0;1;3
84;3368;3.973;0;3;1
84;3371;3.938;-0.043;4;2
84;3384;3.973;0;2;2
85;3402;3.938;0;2;1
85;3404;3.938;0;2;1
85;3413;3.897;-0.059;3;3
85;3415;3.973;0;1;3
85;3435;3.938;0;3;3
86;3448;3.884;-0.072;3;3
86;3449;3.938;0;1;2
86;3459;3.873;-0.083;5;2
86;3480;3.897;0;1;4
87;3507;3.863;-0.047;4;3
87;3518;3.873;-0.011;2;2
88;3535;3.843;-0.026;7;3
89;3564;3.843;0;8;1
89;3588;3.843;0;3;3
90;3609;3.843;0;7;3
90;3631;3.843;0;4;2
93;3752;3.843;0;2;2
94;3782;3.843;0;1;3
94;3796;3.792;-0.051;3;1
95;3810;3.763;-0.054;3;2
95;3814;3.792;0;2;1
96;3844;3.652;-0.125;3;2
96;3876;3.653;-0.125;3;2
97;3888;3.653;0;2;1
97;3917;3.652;0;1;1
98;3935;3.652;0;1;3
98;3943;3.629;-0.024;1;2
99;3965;3.62;-0.02;0;2
