GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
57;2320;4.849;0;3;3
58;2332;4.655;0;2;1
58;2357;4.655;0;4;3
58;2359;4.655;0;4;1
59;2370;4.655;0;2;2
59;2375;4.655;0;3;3
59;2377;4.655;0;2;2
59;2378;4.655;0;4;1
59;2380;4.655;0;1;1
59;2382;4.655;0;6;2
59;2384;4.655;0;2;2
59;2397;4.655;0;3;4
59;2400;4.655;0;5;3
60;2401;4.655;0;1;3
60;2402;4.655;0;3;2
60;2405;4.655;0;1;2
60;2407;4.655;0;4;2
60;2412;4.655;0;1;3
60;2415;4.655;0;5;1
60;2417;4.655;0;6;2
60;2431;4.655;0;3;2
61;2447;4.655;0;1;2
61;2453;4.655;0;3;1
61;2456;4.655;0;4;3
61;2458;4.655;0;6;2
61;2464;4.655;0;3;2
61;2477;4.655;0;2;2
62;2491;4.655;0;6;3
62;2497;4.655;0;2;2
62;2510;4.655;0;2;2
63;2536;4.655;0;3;2
63;2540;4.655;0;1;2
63;2545;4.655;0;3;3
63;2560;4.655;0;3;1
64;2576;4.655;0;4;2
64;2593;4.655;0;2;1
64;2595;4.655;0;4;2
65;2614;4.621;-0.034;9;1
65;2617;4.655;0;1;3
65;2621;4.655;0;1;3
65;2625;4.655;0;3;2
66;2650;4.621;0;3;1
66;2663;4.655;0;1;2
67;2681;4.621;0;3;3
67;2699;4.621;0;5;1
67;2701;4.621;0;5;2
67;2709;4.621;0;2;2
67;2710;4.621;0;2;1
67;2718;4.621;0;3;3
67;2719;4.621;0;5;3
68;2729;4.621;0;3;3
68;2731;4.621;0;2;2
68;2732;4.621;0;3;3
68;2734;4.621;0;5;2
68;2737;4.621;0;2;3
68;2747;4.621;0;2;3
68;2754;4.621;0;4;3
68;2755;4.621;0;1;3
68;2756;4.621;0;3;3
68;2758;4.621;0;4;3
69;2764;4.621;0;3;2
69;2791;4.621;0;7;2
69;2793;4.621;0;6;1
69;2800;4.621;0;1;3
70;2803;4.621;0;3;2
70;2809;4.621;0;3;3
70;2816;4.621;0;2;3
70;2817;4.621;0;3;1
70;2829;4.621;0;2;2
71;2845;4.621;0;8;3
71;2867;4.621;0;2;1
71;2870;4.621;0;4;3
71;2877;4.621;0;4;1
72;2886;4.621;0;5;2
72;2918;4.621;0;3;2
73;2930;4.621;0;2;2
73;2941;4.621;0;3;3
73;2942;4.621;0;5;2
74;2967;4.621;0;3;2
74;2993;4.621;0;1;2
74;2995;4.621;0;3;3
75;3005;4.621;0;3;1
75;3007;4.621;0;6;3
75;3018;4.621;0;1;2
76;3047;4.621;0;2;2
76;3056;4.621;0;1;1
76;3059;4.621;0;1;1
77;3085;4.621;0;4;3
77;3093;4.621;0;4;2
77;3106;4.621;0;2;2
78;3122;4.621;0;3;3
78;3159;4.621;0;2;1
79;3185;4.621;0;3;2
80;3209;4.621;0;3;2
80;3225;4.388;-0.233;3;3
81;3251;4.388;0;5;3
81;3263;4.388;0;4;2
81;3270;4.55;0.045;2;2
82;3290;4.43;-0.039;2;2
83;3328;4.318;-0.09;7;3
